id,dt,crystals
85,2023-04-15,4
85,2023-04-20,5
85,2023-04-24,0
85,2023-04-30,5
86,2023-11-20,6
86,2023-11-25,9
86,2023-12-07,10
86,2023-12-12,1
86,2023-12-13,3
86,2023-12-16,7
86,2023-12-17,3
86,2023-12-19,6
86,2024-01-03,7
86,2024-01-09,8
86,2024-02-03,5
86,2024-02-05,0
86,2024-02-09,8
86,2024-02-11,2
86,2024-02-15,1
87,2023-11-25,7
87,2023-11-26,0
87,2023-11-29,5
87,2023-12-09,3
87,2023-12-14,4
87,2023-12-16,5
87,2023-12-17,7
87,2023-12-23,8
87,2023-12-31,6
87,2024-01-12,10
87,2024-01-25,1
87,2024-01-28,10
87,2024-02-02,0
87,2024-02-20,3
87,2024-02-29,5
88,2023-04-01,6
88,2023-04-09,0
88,2023-04-18,2
88,2023-04-20,9
88,2023-05-01,3
88,2023-05-04,3
88,2023-05-12,10
88,2023-05-25,3
88,2023-05-28,10
88,2023-05-30,3
88,2023-06-07,4
88,2023-06-12,10
88,2023-06-13,6
88,2023-06-25,8
88,2023-07-02,0
89,2023-10-02,10
89,2023-10-17,4
89,2023-10-23,6
89,2023-10-29,6
89,2023-11-02,5
89,2023-11-09,7
89,2023-11-30,4
89,2023-12-16,3
89,2023-12-17,7
89,2023-12-22,4
89,2023-12-27,10
89,2023-12-30,8
89,2023-12-31,9
89,2024-01-07,6
89,2024-01-08,9
90,2023-05-06,4
90,2023-05-14,10
90,2023-05-19,5
90,2023-06-11,4
90,2023-06-13,4
90,2023-06-18,10
90,2023-06-22,10
90,2023-07-06,4
90,2023-07-10,3
90,2023-07-16,2
90,2023-07-21,8
90,2023-07-22,3
90,2023-07-27,0
90,2023-07-29,9
90,2023-08-01,6
91,2023-03-28,9
91,2023-03-29,9
91,2023-04-11,3
91,2023-04-27,5
91,2023-05-01,3
91,2023-05-04,10
91,2023-05-13,8
91,2023-05-15,10
91,2023-05-17,7
91,2023-05-27,10
91,2023-06-16,5
91,2023-06-17,8
91,2023-06-20,4
91,2023-06-25,2
91,2023-06-27,10
92,2023-09-05,5
92,2023-09-06,3
92,2023-09-10,4
92,2023-09-17,6
92,2023-09-22,5
92,2023-09-27,5
92,2023-10-01,4
92,2023-10-06,9
92,2023-10-24,4
92,2023-11-04,7
92,2023-11-16,1
92,2023-11-20,7
92,2023-11-25,0
92,2023-11-27,10
92,2023-11-30,9
93,2023-07-20,3
93,2023-07-23,5
93,2023-07-29,6
93,2023-07-31,9
93,2023-08-02,7
93,2023-08-07,2
93,2023-08-21,5
93,2023-08-31,2
93,2023-09-04,1
93,2023-09-12,7
93,2023-09-16,5
93,2023-09-19,10
93,2023-09-26,2
93,2023-10-01,5
93,2023-10-09,10
94,2023-05-19,10
94,2023-05-26,6
94,2023-05-30,6
94,2023-06-04,6
94,2023-06-08,7
94,2023-06-09,6
94,2023-06-14,0
94,2023-06-23,0
94,2023-07-13,8
94,2023-07-15,3
94,2023-07-20,5
94,2023-07-31,0
94,2023-08-05,5
94,2023-08-24,8
94,2023-08-26,3
95,2023-11-24,4
95,2023-11-26,2
95,2023-12-07,1
95,2023-12-10,0
95,2023-12-22,4
95,2023-12-25,4
95,2024-01-02,7
95,2024-01-07,8
95,2024-01-12,9
95,2024-01-27,8
95,2024-02-07,5
95,2024-02-12,6
95,2024-02-18,10
95,2024-02-20,2
95,2024-02-25,5
96,2023-12-21,5
96,2024-01-03,10
96,2024-01-04,0
96,2024-01-09,6
96,2024-01-12,10
96,2024-01-15,4
96,2024-01-16,8
96,2024-01-17,9
96,2024-02-02,0
96,2024-02-08,9
96,2024-02-19,0
96,2024-02-21,10
96,2024-03-03,1
96,2024-03-21,10
96,2024-03-24,0
97,2023-10-19,0
97,2023-10-27,4
97,2023-10-28,6
97,2023-11-01,10
97,2023-11-08,1
97,2023-11-14,10
97,2023-11-30,8
97,2023-12-05,4
97,2023-12-08,9
97,2023-12-12,9
97,2023-12-22,2
97,2024-01-01,6
97,2024-01-08,1
97,2024-01-09,8
97,2024-01-10,9
98,2023-05-06,0
98,2023-05-07,8
98,2023-05-08,7
98,2023-05-13,3
98,2023-05-18,7
98,2023-05-26,5
98,2023-05-29,3
98,2023-05-30,0
98,2023-06-07,0
98,2023-06-14,10
98,2023-06-25,1
98,2023-06-28,1
98,2023-07-09,9
98,2023-07-22,10
98,2023-07-31,7
99,2023-12-23,1
99,2023-12-26,2
99,2023-12-28,0
99,2023-12-29,4
99,2024-01-05,5
99,2024-01-15,10
99,2024-01-18,5
99,2024-01-19,6
99,2024-01-23,1
99,2024-02-13,1
99,2024-02-14,0
99,2024-02-20,0
99,2024-03-08,2
99,2024-03-18,10
99,2024-03-25,10
100,2023-06-27,7
100,2023-06-30,6
100,2023-07-07,10
100,2023-07-09,2
100,2023-07-20,1
100,2023-07-28,2
100,2023-07-29,0
100,2023-07-31,2
100,2023-08-02,1
100,2023-08-04,6
100,2023-08-06,9
100,2023-08-11,7
100,2023-08-13,9
100,2023-09-03,10
100,2023-09-17,7
101,2023-02-01,1
101,2023-02-03,4
101,2023-02-12,10
101,2023-02-14,5
101,2023-02-21,0
101,2023-03-15,10
101,2023-03-18,8
101,2023-03-22,9
101,2023-03-26,9
101,2023-03-31,3
101,2023-04-01,10
101,2023-04-17,5
101,2023-04-26,8
101,2023-05-02,8
101,2023-05-08,9
102,2023-04-29,10
102,2023-05-04,2
102,2023-05-10,8
102,2023-05-17,7
102,2023-05-29,7
102,2023-06-11,2
102,2023-06-16,1
102,2023-06-22,7
102,2023-06-28,5
102,2023-07-08,3
102,2023-07-15,5
102,2023-07-19,4
102,2023-07-21,0
102,2023-07-23,8
102,2023-07-30,3
103,2023-01-27,10
103,2023-01-28,0
103,2023-02-01,1
103,2023-02-16,6
103,2023-02-26,6
103,2023-03-06,0
103,2023-03-09,8
103,2023-03-14,8
103,2023-03-15,0
103,2023-03-16,1
103,2023-03-21,9
103,2023-03-28,9
103,2023-03-31,10
103,2023-04-09,4
103,2023-04-22,8
104,2023-06-17,10
104,2023-07-07,5
104,2023-07-09,7
104,2023-07-23,1
104,2023-07-24,1
104,2023-07-27,10
104,2023-08-08,3
104,2023-08-10,0
104,2023-08-21,5
104,2023-08-26,5
104,2023-08-29,10
104,2023-09-02,4
104,2023-09-04,8
104,2023-09-10,8
104,2023-09-17,5
105,2023-07-30,6
105,2023-08-07,3
105,2023-08-09,7
105,2023-08-11,3
105,2023-08-15,5
105,2023-08-18,1
105,2023-08-19,6
105,2023-08-26,0
105,2023-09-15,10
105,2023-09-26,10
105,2023-10-11,9
105,2023-10-22,1
105,2023-10-24,7
105,2023-10-25,7
105,2023-10-28,10
106,2023-05-18,9
106,2023-05-24,2
106,2023-06-04,2
106,2023-06-09,1
106,2023-07-12,6
106,2023-07-18,10
106,2023-07-20,9
106,2023-07-21,9
106,2023-07-22,5
106,2023-07-24,8
106,2023-07-27,6
106,2023-07-31,6
106,2023-08-01,9
106,2023-08-20,3
106,2023-08-25,4
107,2023-02-20,8
107,2023-03-12,10
107,2023-03-13,3
107,2023-03-15,3
107,2023-03-18,3
107,2023-03-25,9
107,2023-03-27,4
107,2023-04-01,10
107,2023-04-09,5
107,2023-04-14,10
107,2023-04-21,2
107,2023-05-03,10
107,2023-05-05,2
107,2023-05-08,8
107,2023-05-09,8
108,2023-05-03,8
108,2023-05-30,4
108,2023-06-03,6
108,2023-06-11,0
108,2023-06-19,8
108,2023-06-29,1
108,2023-07-01,0
108,2023-07-02,6
108,2023-07-09,2
108,2023-07-13,0
108,2023-07-14,10
108,2023-07-16,0
108,2023-07-18,3
108,2023-07-23,4
108,2023-07-25,2
109,2023-10-22,10
109,2023-10-25,8
109,2023-10-31,3
109,2023-11-05,10
109,2023-11-13,8
109,2023-11-19,6
109,2023-11-23,3
109,2023-11-24,8
109,2023-12-02,4
109,2023-12-14,10
109,2023-12-26,0
109,2024-01-04,6
109,2024-01-13,6
109,2024-01-14,6
109,2024-01-22,10
110,2023-06-12,9
110,2023-06-17,8
110,2023-07-06,9
110,2023-07-09,3
110,2023-07-13,3
110,2023-07-21,4
110,2023-07-28,7
110,2023-08-06,2
110,2023-08-20,10
110,2023-08-29,1
110,2023-08-31,2
110,2023-09-01,2
110,2023-09-09,8
110,2023-09-14,1
110,2023-09-18,6
111,2023-04-19,9
111,2023-04-24,0
111,2023-05-05,10
111,2023-05-08,9
111,2023-05-09,10
111,2023-05-21,4
111,2023-05-22,7
111,2023-05-24,9
111,2023-05-30,8
111,2023-05-31,5
111,2023-06-12,1
111,2023-06-17,5
111,2023-06-29,8
111,2023-07-02,3
111,2023-07-18,2
112,2023-12-10,4
112,2023-12-13,3
112,2023-12-22,9
112,2023-12-29,8
112,2023-12-30,7
112,2024-01-13,8
112,2024-01-15,10
112,2024-01-17,0
112,2024-01-22,1
112,2024-01-24,10
112,2024-02-04,5
112,2024-02-06,7
112,2024-02-08,3
112,2024-02-09,10
112,2024-02-24,9
113,2023-09-16,5
113,2023-09-18,8
113,2023-09-27,8
113,2023-10-14,7
113,2023-10-15,7
113,2023-10-19,0
113,2023-10-24,4
113,2023-10-31,10
113,2023-11-01,3
113,2023-11-18,5
113,2023-11-21,8
113,2023-12-01,1
113,2023-12-09,1
113,2023-12-14,2
113,2023-12-20,8
114,2023-07-22,1
114,2023-07-30,10
114,2023-08-04,2
114,2023-08-17,0
114,2023-08-18,7
114,2023-09-14,5
114,2023-09-15,0
114,2023-09-28,1
114,2023-10-10,1
114,2023-10-12,0
114,2023-10-15,2
114,2023-10-17,4
114,2023-10-19,8
114,2023-10-24,1
114,2023-10-29,9
115,2023-11-26,9
115,2023-11-28,1
115,2023-12-11,9
115,2023-12-25,0
115,2023-12-29,1
115,2024-01-05,5
115,2024-01-14,8
115,2024-01-16,1
115,2024-01-17,4
115,2024-01-20,10
115,2024-01-22,4
115,2024-02-02,9
115,2024-02-14,1
115,2024-02-16,4
115,2024-02-20,7
116,2023-08-26,10
116,2023-09-09,10
116,2023-09-10,5
116,2023-09-12,0
116,2023-09-20,8
116,2023-09-29,8
116,2023-09-30,2
116,2023-10-10,1
116,2023-10-12,0
116,2023-10-22,0
116,2023-10-30,9
116,2023-10-31,9
116,2023-11-12,6
116,2023-11-15,8
116,2023-11-26,8
117,2023-03-25,9
117,2023-04-02,4
117,2023-04-04,3
117,2023-04-07,1
117,2023-04-10,2
117,2023-04-11,10
117,2023-04-12,9
117,2023-04-23,0
117,2023-04-28,8
117,2023-05-06,7
117,2023-05-19,10
117,2023-06-05,8
117,2023-06-15,1
117,2023-06-17,4
117,2023-06-18,10
118,2023-05-24,1
118,2023-05-28,3
118,2023-06-01,5
118,2023-06-10,7
118,2023-06-15,7
118,2023-06-17,5
118,2023-06-21,9
118,2023-06-27,10
118,2023-06-30,4
118,2023-07-17,9
118,2023-07-29,2
118,2023-08-03,9
118,2023-08-07,9
118,2023-08-09,5
118,2023-08-16,5
119,2023-03-13,5
119,2023-03-30,7
119,2023-04-03,7
119,2023-04-10,7
119,2023-04-13,5
119,2023-04-17,4
119,2023-04-22,7
119,2023-04-28,8
119,2023-05-06,1
119,2023-05-07,2
119,2023-06-03,10
119,2023-06-07,9
119,2023-06-12,1
119,2023-06-14,4
119,2023-06-15,2
120,2023-05-09,8
120,2023-05-10,4
120,2023-05-11,8
120,2023-05-16,8
120,2023-06-01,7
120,2023-06-03,10
120,2023-06-09,2
120,2023-06-27,5
120,2023-07-10,6
120,2023-07-14,3
120,2023-07-20,9
120,2023-07-21,4
120,2023-07-26,2
120,2023-08-08,7
120,2023-08-13,8
121,2023-10-16,2
121,2023-10-26,9
121,2023-11-01,9
121,2023-11-04,10
121,2023-11-05,2
121,2023-11-14,7
121,2023-11-30,5
121,2023-12-04,0
121,2023-12-11,3
121,2023-12-18,7
121,2023-12-19,3
121,2024-01-01,1
121,2024-01-07,4
121,2024-01-10,5
121,2024-01-19,3
122,2023-10-08,4
122,2023-10-16,9
122,2023-10-29,8
122,2023-11-07,9
122,2023-11-13,2
122,2023-11-18,6
122,2023-11-21,10
122,2023-11-30,6
122,2023-12-02,5
122,2023-12-08,9
122,2023-12-23,10
122,2023-12-25,1
122,2023-12-27,8
122,2024-01-01,4
122,2024-01-05,6
123,2023-05-15,8
123,2023-05-24,10
123,2023-06-01,4
123,2023-06-05,3
123,2023-06-12,2
123,2023-06-13,2
123,2023-06-28,2
123,2023-06-29,5
123,2023-07-05,9
123,2023-07-10,1
123,2023-07-15,10
123,2023-07-16,3
123,2023-07-18,6
123,2023-07-20,5
123,2023-07-31,1
124,2023-10-29,0
124,2023-11-01,9
124,2023-11-12,2
124,2023-11-13,0
124,2023-11-16,2
124,2023-11-22,4
124,2023-11-27,2
124,2023-12-18,8
124,2023-12-27,6
124,2023-12-31,9
124,2024-01-08,9
124,2024-01-10,10
124,2024-01-15,0
124,2024-01-17,10
124,2024-01-21,4
125,2023-08-18,10
125,2023-08-26,8
125,2023-08-29,4
125,2023-08-31,2
125,2023-09-04,10
125,2023-09-05,5
125,2023-09-29,7
125,2023-10-04,9
125,2023-10-07,9
125,2023-10-08,1
125,2023-10-21,3
125,2023-10-23,6
125,2023-10-24,6
125,2023-10-26,2
125,2023-11-14,1
126,2023-10-28,8
126,2023-10-30,1
126,2023-11-07,1
126,2023-11-14,7
126,2023-11-17,10
126,2023-11-20,2
126,2023-12-18,9
126,2023-12-25,8
126,2023-12-29,0
126,2023-12-31,10
126,2024-01-02,10
126,2024-01-10,6
126,2024-01-11,8
126,2024-01-12,6
126,2024-01-21,5
127,2023-07-29,4
127,2023-08-05,7
127,2023-08-10,3
127,2023-08-22,1
127,2023-09-06,4
127,2023-09-10,9
127,2023-09-16,8
127,2023-09-23,6
127,2023-09-29,4
127,2023-10-05,3
127,2023-10-07,0
127,2023-10-21,0
127,2023-10-26,9
127,2023-10-29,8
127,2023-10-30,1
128,2023-07-05,8
128,2023-07-18,6
128,2023-07-24,9
128,2023-07-31,5
128,2023-08-06,9
128,2023-08-07,4
128,2023-08-14,10
128,2023-08-20,6
128,2023-08-22,3
128,2023-08-26,6
128,2023-08-28,8
128,2023-09-09,8
128,2023-09-17,7
128,2023-09-26,2
128,2023-10-01,5
129,2023-05-08,7
129,2023-05-10,2
129,2023-05-22,1
129,2023-05-25,3
129,2023-06-01,8
129,2023-06-06,6
129,2023-06-12,5
129,2023-06-23,8
129,2023-07-03,9
129,2023-07-05,10
129,2023-07-16,0
129,2023-07-22,2
129,2023-07-26,6
129,2023-07-27,10
129,2023-07-31,0
130,2023-03-16,9
130,2023-03-20,10
130,2023-03-22,8
130,2023-03-23,4
130,2023-03-30,9
130,2023-04-09,0
130,2023-04-14,2
130,2023-04-28,10
130,2023-04-30,7
130,2023-05-02,7
130,2023-05-06,0
130,2023-05-11,3
130,2023-05-27,10
130,2023-05-28,8
130,2023-06-12,4
131,2023-09-18,1
131,2023-09-22,4
131,2023-10-08,6
131,2023-10-09,5
131,2023-10-12,10
131,2023-10-17,6
131,2023-10-18,6
131,2023-11-03,9
131,2023-11-22,3
131,2023-11-23,8
131,2023-12-03,0
131,2023-12-05,1
131,2023-12-10,1
131,2023-12-13,8
131,2023-12-16,4
132,2023-09-10,8
132,2023-10-02,1
132,2023-10-04,8
132,2023-10-08,1
132,2023-10-13,8
132,2023-10-15,4
132,2023-10-24,5
132,2023-10-31,1
132,2023-11-01,8
132,2023-11-07,4
132,2023-11-20,8
132,2023-11-22,9
132,2023-11-23,4
132,2023-11-26,7
132,2023-12-11,6
133,2023-02-19,10
133,2023-02-24,3
133,2023-03-02,10
133,2023-03-19,3
133,2023-03-21,5
133,2023-03-31,6
133,2023-04-05,5
133,2023-04-15,8
133,2023-04-18,8
133,2023-04-29,0
133,2023-05-02,4
133,2023-05-14,3
133,2023-05-23,4
133,2023-05-25,1
133,2023-05-26,6
134,2023-02-03,7
134,2023-02-16,3
134,2023-02-17,3
134,2023-02-18,3
134,2023-02-21,4
134,2023-02-28,3
134,2023-03-06,3
134,2023-03-09,3
134,2023-03-11,3
134,2023-03-26,9
134,2023-04-05,5
134,2023-04-08,2
134,2023-04-21,1
134,2023-04-22,1
134,2023-04-30,1
135,2023-02-26,2
135,2023-03-03,8
135,2023-04-02,4
135,2023-04-07,6
135,2023-04-14,3
135,2023-04-28,9
135,2023-04-29,2
135,2023-04-30,0
135,2023-05-06,8
135,2023-05-10,6
135,2023-05-15,7
135,2023-05-16,8
135,2023-05-21,0
135,2023-05-23,8
135,2023-06-03,5
136,2023-03-21,1
136,2023-04-04,5
136,2023-04-11,5
136,2023-04-15,9
136,2023-04-29,4
136,2023-05-07,2
136,2023-05-09,8
136,2023-05-17,4
136,2023-05-25,3
136,2023-06-02,4
136,2023-06-14,7
136,2023-06-15,9
136,2023-06-16,5
136,2023-06-17,5
136,2023-06-27,2
137,2023-12-04,3
137,2023-12-11,1
137,2023-12-14,4
137,2023-12-23,3
137,2024-01-03,8
137,2024-01-04,6
137,2024-01-08,6
137,2024-01-10,3
137,2024-01-11,2
137,2024-01-14,2
137,2024-01-20,7
137,2024-01-30,0
137,2024-02-13,2
137,2024-02-15,6
137,2024-02-22,7
138,2023-03-29,2
138,2023-04-04,0
138,2023-04-09,3
138,2023-04-24,4
138,2023-04-30,7
138,2023-05-02,10
138,2023-05-12,1
138,2023-05-24,7
138,2023-05-28,5
138,2023-05-30,4
138,2023-06-02,5
138,2023-06-03,5
138,2023-06-11,8
138,2023-06-19,8
138,2023-06-23,4
139,2023-12-17,10
139,2023-12-30,8
139,2024-01-06,7
139,2024-01-09,7
139,2024-01-20,1
139,2024-01-25,6
139,2024-01-28,9
139,2024-01-29,4
139,2024-02-05,7
139,2024-02-21,10
139,2024-02-26,2
139,2024-03-01,2
139,2024-03-07,10
139,2024-03-10,5
139,2024-03-23,6
140,2023-08-14,10
140,2023-08-15,6
140,2023-08-25,4
140,2023-09-03,7
140,2023-09-08,5
140,2023-09-11,9
140,2023-09-14,8
140,2023-09-17,7
140,2023-09-25,6
140,2023-10-17,2
140,2023-10-21,2
140,2023-10-22,0
140,2023-10-24,2
140,2023-10-27,3
140,2023-11-03,10
141,2023-11-05,6
141,2023-11-08,8
141,2023-11-10,1
141,2023-11-12,1
141,2023-11-14,4
141,2023-11-15,9
141,2023-11-23,2
141,2023-11-28,1
141,2023-12-04,10
141,2023-12-22,6
141,2024-01-01,4
141,2024-01-11,3
141,2024-01-30,3
141,2024-02-05,4
141,2024-02-08,7
142,2023-02-05,2
142,2023-02-06,8
142,2023-02-18,2
142,2023-02-23,9
142,2023-03-08,9
142,2023-03-15,7
142,2023-03-19,10
142,2023-03-30,10
142,2023-04-02,9
142,2023-04-03,6
142,2023-04-10,8
142,2023-04-12,10
142,2023-04-13,10
142,2023-04-23,8
142,2023-04-27,4
143,2023-07-17,2
143,2023-07-18,5
143,2023-07-28,4
143,2023-08-05,7
143,2023-08-15,8
143,2023-08-19,0
143,2023-08-24,7
143,2023-08-25,7
143,2023-08-30,4
143,2023-09-01,0
143,2023-09-07,6
143,2023-09-11,4
143,2023-09-16,9
143,2023-09-21,3
143,2023-09-24,0
144,2023-08-04,4
144,2023-08-08,1
144,2023-08-12,6
144,2023-08-15,10
144,2023-08-31,3
144,2023-09-01,8
144,2023-09-02,9
144,2023-09-03,10
144,2023-09-05,4
144,2023-09-08,4
144,2023-09-23,10
144,2023-09-24,8
144,2023-10-05,4
144,2023-10-14,6
144,2023-10-17,3
145,2023-11-04,2
145,2023-11-10,0
145,2023-11-16,8
145,2023-11-19,0
145,2023-11-25,2
145,2023-11-26,1
145,2023-12-06,4
145,2023-12-09,4
145,2023-12-13,2
145,2023-12-29,7
145,2023-12-30,0
145,2024-01-03,3
145,2024-01-20,1
145,2024-01-22,2
145,2024-01-30,0
146,2023-09-01,6
146,2023-09-04,1
146,2023-09-07,8
146,2023-09-15,7
146,2023-09-24,2
146,2023-10-01,3
146,2023-10-06,4
146,2023-10-09,6
146,2023-10-10,0
146,2023-10-14,1
146,2023-10-20,3
146,2023-10-26,6
146,2023-10-30,7
146,2023-11-25,3
146,2023-12-02,0
147,2023-10-10,0
147,2023-10-18,8
147,2023-10-23,8
147,2023-10-24,1
147,2023-11-06,4
147,2023-11-08,7
147,2023-11-16,10
147,2023-11-25,4
147,2023-11-27,3
147,2023-12-03,5
147,2023-12-17,0
147,2023-12-22,10
147,2023-12-24,3
147,2023-12-31,1
147,2024-01-04,3
148,2023-05-10,5
148,2023-05-14,1
148,2023-05-24,3
148,2023-05-28,2
148,2023-05-30,7
148,2023-06-09,1
148,2023-06-13,10
148,2023-06-19,9
148,2023-06-28,5
148,2023-07-03,10
148,2023-07-08,0
148,2023-07-22,0
148,2023-07-24,5
148,2023-07-29,10
148,2023-08-05,2
149,2023-10-13,6
149,2023-10-24,5
149,2023-10-27,2
149,2023-11-04,4
149,2023-11-09,0
149,2023-11-20,7
149,2023-11-24,7
149,2023-12-06,8
149,2023-12-12,4
149,2023-12-18,8
149,2023-12-21,7
149,2024-01-01,3
149,2024-01-08,9
149,2024-01-12,2
149,2024-01-15,8
150,2023-01-14,5
150,2023-01-25,7
150,2023-01-26,0
150,2023-02-08,10
150,2023-02-10,8
150,2023-02-12,6
150,2023-02-16,2
150,2023-02-19,0
150,2023-03-04,9
150,2023-03-06,5
150,2023-03-14,9
150,2023-03-16,3
150,2023-03-17,5
150,2023-03-23,1
150,2023-04-09,10
151,2023-12-29,1
151,2024-01-03,8
151,2024-01-08,10
151,2024-01-20,1
151,2024-01-25,0
151,2024-02-02,2
151,2024-02-05,2
151,2024-02-16,0
151,2024-02-20,3
151,2024-02-21,1
151,2024-02-23,7
151,2024-03-02,3
151,2024-03-06,1
151,2024-03-11,0
151,2024-03-22,9
152,2023-03-06,0
152,2023-03-09,3
152,2023-03-28,10
152,2023-04-01,7
152,2023-04-15,1
152,2023-04-18,7
152,2023-05-01,10
152,2023-05-06,0
152,2023-05-14,5
152,2023-05-16,8
152,2023-05-18,6
152,2023-05-21,5
152,2023-05-23,0
152,2023-05-28,9
152,2023-05-30,4
153,2023-12-21,9
153,2023-12-25,10
153,2023-12-28,2
153,2024-01-09,8
153,2024-01-12,8
153,2024-01-14,6
153,2024-01-16,1
153,2024-01-23,10
153,2024-02-03,9
153,2024-02-20,5
153,2024-02-21,10
153,2024-02-22,7
153,2024-03-09,10
153,2024-03-17,6
153,2024-03-18,1
154,2023-10-22,6
154,2023-10-23,10
154,2023-10-25,6
154,2023-11-11,5
154,2023-11-12,9
154,2023-11-14,3
154,2023-11-16,9
154,2023-11-18,8
154,2023-11-22,3
154,2023-11-27,6
154,2023-12-05,8
154,2023-12-09,4
154,2023-12-11,5
154,2023-12-17,7
154,2023-12-25,7
155,2023-05-17,4
155,2023-05-19,8
155,2023-05-21,8
155,2023-06-03,8
155,2023-06-13,9
155,2023-06-14,9
155,2023-06-22,2
155,2023-06-24,1
155,2023-06-26,0
155,2023-07-06,7
155,2023-07-22,5
155,2023-08-01,2
155,2023-08-13,2
155,2023-08-17,4
155,2023-08-23,5
156,2023-12-04,2
156,2023-12-06,7
156,2023-12-22,9
156,2023-12-24,1
156,2023-12-26,9
156,2023-12-27,10
156,2024-01-02,4
156,2024-01-05,0
156,2024-01-15,9
156,2024-01-25,6
156,2024-02-05,1
156,2024-02-06,0
156,2024-02-07,5
156,2024-02-25,5
156,2024-02-26,6
157,2023-06-25,0
157,2023-06-30,5
157,2023-07-09,8
157,2023-07-23,9
157,2023-08-02,2
157,2023-08-11,5
157,2023-08-16,8
157,2023-08-30,3
157,2023-09-09,2
157,2023-09-12,0
157,2023-09-13,10
157,2023-09-15,6
157,2023-09-27,7
157,2023-09-30,9
157,2023-10-01,9
158,2023-03-05,6
158,2023-03-09,4
158,2023-03-10,1
158,2023-03-15,6
158,2023-03-17,8
158,2023-03-27,6
158,2023-04-05,2
158,2023-04-11,2
158,2023-04-18,7
158,2023-04-23,8
158,2023-04-28,3
158,2023-05-02,7
158,2023-05-08,6
158,2023-05-11,10
158,2023-06-02,9
159,2023-06-09,10
159,2023-06-11,6
159,2023-06-14,6
159,2023-06-25,5
159,2023-07-01,5
159,2023-07-04,3
159,2023-07-11,5
159,2023-07-25,5
159,2023-08-06,9
159,2023-08-10,10
159,2023-08-12,0
159,2023-08-17,4
159,2023-08-26,2
159,2023-09-02,5
159,2023-09-07,9
160,2023-08-16,3
160,2023-08-17,9
160,2023-08-21,2
160,2023-08-25,4
160,2023-08-29,0
160,2023-08-30,5
160,2023-09-05,1
160,2023-09-09,4
160,2023-09-27,7
160,2023-10-06,7
160,2023-10-29,0
160,2023-11-06,5
160,2023-11-12,3
160,2023-11-13,8
160,2023-11-15,3
161,2023-03-24,9
161,2023-04-09,10
161,2023-04-17,8
161,2023-04-24,0
161,2023-05-09,4
161,2023-05-22,2
161,2023-05-27,0
161,2023-05-30,4
161,2023-05-31,3
161,2023-06-09,9
161,2023-06-15,4
161,2023-06-18,0
161,2023-06-19,7
161,2023-06-23,10
161,2023-06-26,0
162,2023-08-23,7
162,2023-08-29,9
162,2023-09-02,8
162,2023-09-03,1
162,2023-09-19,2
162,2023-09-24,3
162,2023-09-27,8
162,2023-09-30,7
162,2023-10-06,8
162,2023-10-08,0
162,2023-10-09,0
162,2023-10-25,3
162,2023-11-12,8
162,2023-11-13,4
162,2023-11-19,5
163,2023-01-04,6
163,2023-01-09,0
163,2023-01-22,8
163,2023-02-01,4
163,2023-02-03,3
163,2023-02-06,2
163,2023-02-09,5
163,2023-02-15,6
163,2023-02-16,10
163,2023-02-21,2
163,2023-03-05,1
163,2023-03-07,6
163,2023-03-23,8
163,2023-03-30,10
163,2023-04-07,9
164,2023-05-31,10
164,2023-06-03,2
164,2023-06-10,9
164,2023-06-13,8
164,2023-06-14,10
164,2023-06-23,3
164,2023-06-26,2
164,2023-07-07,4
164,2023-07-08,8
164,2023-07-11,2
164,2023-07-23,6
164,2023-07-27,2
164,2023-07-31,10
164,2023-08-03,9
164,2023-08-10,2
165,2023-09-17,10
165,2023-09-22,4
165,2023-09-29,2
165,2023-10-02,3
165,2023-10-07,1
165,2023-10-22,2
165,2023-10-24,2
165,2023-11-05,0
165,2023-11-09,9
165,2023-11-21,9
165,2023-11-24,4
165,2023-12-15,9
165,2023-12-16,9
165,2023-12-18,9
165,2023-12-20,3
166,2023-04-05,5
166,2023-04-12,2
166,2023-04-19,6
166,2023-05-01,7
166,2023-05-17,7
166,2023-06-01,2
166,2023-06-02,2
166,2023-06-05,3
166,2023-06-17,3
166,2023-06-18,0
166,2023-06-24,6
166,2023-06-28,0
166,2023-06-29,4
166,2023-07-02,6
166,2023-07-10,3
167,2023-09-25,6
167,2023-10-09,0
167,2023-10-12,9
167,2023-10-13,6
167,2023-10-18,5
167,2023-10-28,6
167,2023-11-10,9
167,2023-11-12,9
167,2023-11-14,9
167,2023-11-18,8
167,2023-12-04,8
167,2023-12-11,10
167,2023-12-14,0
167,2023-12-21,8
167,2023-12-22,1
168,2023-03-01,7
168,2023-03-02,6
168,2023-03-20,4
168,2023-03-27,4
168,2023-04-02,7
168,2023-04-14,2
168,2023-04-15,6
168,2023-04-22,4
168,2023-04-23,9
168,2023-05-01,0
168,2023-05-03,8
168,2023-05-06,2
168,2023-05-15,7
168,2023-05-29,10
168,2023-06-01,7
169,2023-11-20,2
169,2023-11-28,7
169,2023-12-01,9
169,2023-12-04,3
169,2023-12-10,7
169,2023-12-28,1
169,2024-01-06,4
169,2024-01-08,5
169,2024-01-13,10
169,2024-01-20,2
169,2024-01-25,1
169,2024-01-30,1
169,2024-02-14,1
169,2024-02-17,7
169,2024-02-24,10
170,2023-06-07,9
170,2023-06-12,10
170,2023-06-22,2
170,2023-06-23,2
170,2023-07-14,2
170,2023-07-18,2
170,2023-07-20,0
